u_id,user,gpu_num,cpu_num,node_num,interval,run_time,wall_time,new_status
1927,13,0,16384,256,8,21659.25,21600,Killed
1928,27,0,512,8,1636,37.95,2700,Failed
1929,27,0,512,8,451,58.87,2700,Failed
1930,27,0,512,8,224,38.42,2700,Failed
1931,27,0,512,8,769,58.1,1500,Failed
1932,15,0,64,1,484,197.28,3600,Pass
1933,1,0,8192,128,231,7905.91,10800,Pass
1934,15,0,64,1,85,1920.21,3600,Failed
1935,27,0,512,8,0,55.27,1500,Failed
1936,27,0,512,8,259,61.15,1500,Failed
1937,27,0,512,8,536,58.59,1500,Failed
1938,27,0,512,8,244,40.85,1500,Failed
1939,27,0,512,8,240,39.81,1500,Failed
1940,27,0,512,8,330,75.45,1500,Killed
1941,27,0,128,2,789,37.84,1500,Failed
1942,27,0,512,8,288,1551.03,1500,Killed
1943,7,0,512,8,661,3637.02,3600,Pass
1944,30,0,16384,256,2447,21193.08,21600,Pass
1945,30,0,16384,256,8,21218.67,21600,Pass
1946,30,0,16384,256,8,21241.13,21600,Pass
1947,30,0,16384,256,20,21237.21,21600,Pass
1948,30,0,16384,256,6,21194.79,21600,Pass
1949,30,0,16384,256,17,21279.09,21600,Pass
1950,30,0,16384,256,5,21215.99,21600,Pass
1951,30,0,16384,256,14,21216.38,21600,Pass
1952,30,0,16384,256,8,21248.22,21600,Pass
1953,30,0,16384,256,14,21223.54,21600,Pass
1954,1,0,8192,128,1925,1918.04,10800,Pass
1955,7,0,512,8,284,3637.36,3600,Pass
1956,1,0,512,8,5911,3405.49,3600,Pass
1957,27,0,512,8,3066,40.09,1500,Killed
1958,1,0,512,8,473,1288.01,3600,Killed
1959,27,0,512,8,329,58.32,1500,Failed
1960,27,0,512,8,178,319.66,1500,Killed
1961,27,0,512,8,560,102.93,1500,Killed
1962,27,0,512,8,178,60.74,1500,Failed
1963,1,0,512,8,140,3434.22,3600,Pass
1964,27,0,512,8,205,974.98,1500,Failed
1965,1,0,32768,512,1268,16250.2,16200,Killed
1966,1,0,32768,512,83,23442.76,23400,Killed
1967,1,0,8192,128,498,2860.23,10800,Killed
1968,1,0,8192,128,16,10843.22,10800,Killed
1969,1,0,512,8,1502,3419.47,3600,Pass
1970,1,0,8192,128,915,10832.74,10800,Killed
1971,1,0,8192,128,482,10853.15,10800,Killed
1972,1,0,8192,128,4,10827.57,10800,Killed
1973,1,0,8192,128,212,10579.17,10800,Pass
1974,1,0,16384,256,400,21671.51,21600,Pass
1975,7,0,512,8,1942,3663.86,3600,Pass
1976,1,0,512,8,8049,2649.94,3600,Killed
1977,1,0,512,8,2730,3654.76,3600,Killed
1978,1,0,8192,128,8036,1887.69,10800,Killed
1979,1,0,8192,128,348,10616.72,10800,Pass
1980,1,0,64,1,4915,3347.37,3600,Pass
1981,10,0,16384,256,2700,21644.68,21600,Killed
1982,10,0,8192,128,120,116.03,5400,Killed
1983,10,0,8192,128,3,139.6,5400,Killed
1984,1,0,512,8,3308,3421.3,3600,Pass
1985,1,0,8192,128,103,10557.89,10800,Pass
1986,1,0,512,8,71,3374.01,3600,Pass
1987,26,0,19200,300,583,3383.36,7200,Pass
1988,15,0,64,1,227,220.62,3600,Pass
1989,15,0,64,1,463,244.88,3600,Pass
1990,15,0,64,1,645,257.03,3600,Pass
1991,15,0,64,1,811,205.85,3600,Pass
1992,1,0,64,1,2142,3331.49,3600,Pass
1993,15,0,64,1,13429,214.69,3600,Pass
1994,15,0,64,1,3019,217.28,3600,Pass
1995,1,0,51840,810,2389,61459.46,86400,Pass
1996,15,0,64,1,1452,252.18,3600,Pass
1997,26,0,16384,256,2171,3248.21,7200,Pass
1998,1,0,8192,128,913,10854.42,10800,Killed
1999,1,0,8192,128,12,10852.15,10800,Killed
2000,1,0,8192,128,413,10856.1,10800,Killed
2001,1,0,8192,128,159,10831.31,10800,Killed
2002,15,0,64,1,20,254.69,3600,Pass
2003,10,0,8192,128,463,5424.76,5400,Killed
2004,10,0,8192,128,3,5461.93,5400,Killed
2005,1,0,512,8,2874,3408.85,3600,Pass
2006,1,0,8192,128,1451,10872.8,10800,Killed
2007,1,0,512,8,35,36.12,3600,Failed
2008,1,0,512,8,219,28.4,3600,Killed
2009,1,0,512,8,525,41.29,3600,Killed
2010,1,0,512,8,857,1283.85,3600,Killed
2011,1,0,512,8,521,3435.54,3600,Pass
2012,1,0,32768,512,378,16222.27,16200,Killed
2013,1,0,512,8,620,841.66,3600,Killed
2014,13,0,32768,512,24,10536.27,18000,Pass
2015,13,0,8192,128,2,2223.85,3600,Pass
2016,13,0,8192,128,2,3629.49,3600,Killed
2017,13,0,8192,128,12,3039.06,7200,Pass
2018,13,0,8192,128,2,6416.36,7200,Pass
2019,13,0,16384,256,2,10748.05,10800,Pass
2020,13,0,32768,512,3,18030.47,18000,Killed
2021,1,0,512,8,250,2805.35,3600,Pass
2022,1,0,512,8,684,864.26,3600,Killed
2023,1,0,512,8,1050,347.98,3600,Killed
2024,1,0,512,8,502,3429.12,3600,Pass
2025,1,0,512,8,142,3621.62,3600,Killed
2026,31,0,64,1,6089,2448.06,3600,Pass
2027,1,0,8192,128,477,10851.48,10800,Killed
2028,1,0,8192,128,1343,10851.71,10800,Killed
2029,1,0,64,1,4467,3351.5,3600,Pass
2030,31,0,64,1,1097,18.99,3600,Failed
2031,31,0,64,1,1467,2826.57,3600,Pass
2032,1,0,8192,128,8759,2971.69,5400,Pass
2033,1,0,8192,128,155,42.29,5400,Failed
2034,1,0,8192,128,998,2463.22,10800,Killed
2035,1,0,512,8,101,455.48,3600,Killed
2036,1,0,512,8,1551,2871.85,3600,Pass
2037,10,0,16384,256,1444,21627.19,21600,Killed
2038,31,0,64,1,1558,2850.61,3600,Pass
2039,1,0,512,8,1874,3331.46,3600,Pass
2040,31,0,64,1,1132,2850.11,3600,Pass
2041,1,0,512,8,2727,179.67,3600,Failed
2042,31,0,64,1,279,2865.86,3600,Pass
2043,1,0,64,1,299,3353.66,3600,Pass
2044,1,0,512,8,202,508.04,3600,Pass
2045,1,0,8192,128,426,1171.92,10800,Killed
2046,1,0,8192,128,481,10881.1,10800,Killed
2047,1,0,16896,264,2213,7566.93,21420,Pass
2048,1,0,512,8,129,774.35,3600,Pass
2049,1,0,64,1,1654,3350.88,3600,Pass
2050,1,0,8192,128,972,10594.81,10800,Pass
2051,1,0,8192,128,554,10871.82,10800,Killed
2052,1,0,8192,128,1373,10651.84,10800,Pass
2053,1,0,16896,264,3295,7219.37,21420,Pass
2054,15,0,64,1,585,242.21,3600,Pass
2055,15,0,64,1,525,242.8,3600,Pass
2056,15,0,64,1,655,240.89,3600,Pass
2057,15,0,64,1,844,240.94,3600,Pass
2058,1,0,64,1,3147,1858.14,1800,Killed
2059,8,0,512,8,1298,1608.37,3600,Pass
2060,1,0,51840,810,350,61940.51,86400,Pass
2061,8,0,64,1,1335,831.13,3600,Pass
2062,10,0,8192,128,673,38.99,1800,Killed
2063,10,0,8192,128,189,1115.35,1800,Pass
2064,10,0,8192,128,6,1121.06,1800,Pass
2065,8,0,512,8,41,1358.34,3600,Pass
2066,8,0,256,4,1435,75.83,3600,Pass
2067,8,0,512,8,134,1570.58,3600,Pass
2068,1,0,64,1,233,1840.32,1800,Killed
2069,8,0,128,2,1396,79.98,3600,Pass
2070,8,0,512,8,164,1733.04,3600,Pass
2071,1,0,16384,256,897,21620.31,21600,Killed
2072,1,0,64,1,360,78.89,1800,Pass
2073,1,0,64,1,179,1820,1800,Killed
2074,8,0,128,2,372,95.03,3600,Pass
2075,8,0,256,4,153,159.8,3600,Pass
2076,8,0,512,8,228,1352.83,3600,Pass
2077,8,0,512,8,2317,1134.65,3600,Pass
2078,15,0,64,1,638,199.04,3600,Pass
2079,15,0,64,1,261,1925.39,3600,Failed
2080,8,0,64,1,303,756.78,3600,Pass
2081,8,0,512,8,830,1011.84,3600,Pass
2082,1,0,64,1,521,1823.65,1800,Killed
2083,8,0,256,4,551,36.47,3600,Pass
2084,8,0,512,8,113,1081.95,3600,Pass
2085,15,0,64,1,215,235.02,3600,Pass
2086,8,0,128,2,942,60.5,3600,Pass
2087,8,0,512,8,123,1135.91,3600,Pass
2088,1,0,64,1,497,17.59,1800,Pass
2089,1,0,64,1,155,38.74,1800,Pass
2090,1,0,64,1,187,1833.71,1800,Killed
2091,8,0,128,2,353,55.42,3600,Pass
2092,8,0,256,4,115,81.45,3600,Pass
2093,8,0,512,8,164,941.42,3600,Pass
2094,15,0,64,1,1277,236.32,3600,Pass
2095,1,0,512,8,820,3662.75,3600,Killed
2096,1,0,8192,128,576,10482.29,10800,Pass
2097,1,0,9216,144,1044,684.95,10800,Killed
2098,19,0,512,8,69,3664.1,3600,Killed
2099,31,0,64,1,566,2831.59,3600,Pass
2100,1,0,9216,144,130,10852.68,10800,Killed
2101,15,0,64,1,544,210.94,3600,Pass
2102,1,0,8192,128,1311,40.03,5400,Failed
2103,19,0,512,8,1173,1291.29,3600,Pass
2104,26,0,16384,256,451,2544.1,7200,Pass
2105,1,0,512,8,381,3644.11,3600,Killed
2106,13,0,64,1,617,3025.93,3240,Pass
2107,13,0,64,1,2,194.35,3240,Killed
2108,19,0,512,8,124,374,3600,Pass
2109,1,0,512,8,479,2478.34,3600,Pass
2110,13,0,64,1,260,3050.65,3240,Pass
2111,19,0,512,8,262,3643.31,3600,Killed
2112,1,0,8192,128,909,38.75,7200,Failed
2113,31,0,64,1,547,2851.1,3600,Pass
2114,7,0,65536,1024,58,21632.66,21600,Killed
2115,13,0,64,1,1836,3029.88,3240,Pass
2116,13,0,64,1,348,3044.68,3240,Pass
2117,1,0,512,8,61,3675.58,3600,Killed
2118,7,0,65536,1024,320,21644.33,21600,Killed
2119,1,0,256,4,261,1809.65,3600,Pass
2120,31,0,64,1,731,2852.94,3600,Pass
2121,1,0,8192,128,539,10441.14,10800,Pass
2122,19,0,512,8,150,3643.27,3600,Killed
2123,31,0,64,1,2324,2883.01,3600,Pass
2124,1,0,512,8,1192,280.69,3600,Pass
2125,19,0,512,8,251,3660.09,3600,Killed
2126,31,0,64,1,1564,2844.98,3600,Pass
2127,19,0,512,8,2565,3626.99,3600,Killed
2128,31,0,64,1,445,2820.6,3600,Pass
2129,27,0,512,8,20,430.03,1800,Pass
2130,19,0,512,8,3297,3660.29,3600,Killed
2131,1,0,16384,256,363,14368.18,21600,Pass
2132,27,0,512,8,307,375.86,1800,Pass
2133,31,0,64,1,496,2695.77,3600,Pass
2134,27,0,512,8,678,527.65,1800,Pass
2135,1,0,512,8,199,3654.51,3600,Killed
2136,1,0,40960,640,136,43225.2,43200,Killed
2137,1,0,8192,128,99,3259.07,10800,Pass
2138,19,0,512,8,1484,1852.83,3600,Killed
2139,31,0,64,1,410,2691.18,3600,Pass
2140,1,0,512,8,1089,221.89,3600,Pass
2141,1,0,8192,128,581,10845.66,10800,Killed
2142,4,0,16384,256,112,20.78,14400,Failed
2143,19,0,512,8,121,3627.92,3600,Killed
2144,1,0,512,8,144,965.35,3600,Pass
2145,4,0,16384,256,254,6693.13,14400,Failed
2146,1,0,512,8,1114,218.94,3600,Pass
2147,1,0,512,8,456,3638.97,3600,Pass
2148,31,0,64,1,747,2651.5,3600,Pass
2149,19,0,512,8,1014,3662.77,3600,Killed
2150,10,0,16384,256,225,21621,21600,Killed
2151,10,0,8192,128,115,1110.38,1800,Pass
2152,10,0,8192,128,77,1099.96,1800,Pass
2153,31,0,64,1,1576,2683.94,3600,Pass
2154,27,0,8192,128,72,974.3,2400,Pass
2155,10,0,8192,128,283,2050.45,3600,Pass
2156,10,0,8192,128,3,1973.01,3600,Pass
2157,10,0,8192,128,851,2047.73,3600,Pass
2158,10,0,8192,128,2,2079.7,3600,Pass
2159,19,0,512,8,1354,3630.98,3600,Killed
2160,1,0,8192,128,37,10827.82,10800,Killed
2161,1,0,8192,128,22,10869.21,10800,Killed
2162,31,0,64,1,384,2750.36,3600,Pass
2163,2,0,8192,128,193,1060.09,10620,Pass
2164,27,0,512,8,282,374.31,1800,Pass
2165,27,0,8192,128,61,776.85,2400,Pass
2166,1,0,8192,128,153,10831.47,10800,Killed
2167,4,0,44800,700,320,25251.21,25200,Killed
2168,1,0,512,8,484,2737.03,3600,Pass
2169,10,0,8192,128,192,3673.41,3600,Pass
2170,10,0,8192,128,13,3648.58,3600,Pass
2171,10,0,8192,128,911,3503.33,3600,Pass
2172,10,0,8192,128,2,3541.12,3600,Pass
2173,31,0,64,1,396,2695.64,3600,Pass
2174,19,0,512,8,239,3650.95,3600,Killed
2175,1,0,51840,810,420,60643.53,86400,Pass
2176,1,0,8192,128,1863,10569.02,10800,Pass
2177,1,0,8192,128,67,10604.64,10800,Pass
2178,27,0,8192,128,41,776.94,2400,Pass
2179,19,0,512,8,1397,3623.08,3600,Killed
2180,27,0,256,4,673,114.33,1800,Killed
2181,27,0,512,8,213,1023.76,1800,Pass
2182,27,0,512,8,21,60.28,300,Pass
2183,27,0,64,1,260,56.09,120,Pass
2184,27,0,512,8,254,39.95,300,Pass
2185,2,0,8192,128,655,1031.57,10620,Pass
2186,1,0,512,8,464,3595.29,3540,Killed
2187,1,0,8192,128,1073,10833.03,10800,Killed
2188,1,0,8192,128,15,10869.38,10800,Killed
2189,19,0,512,8,74,3628.2,3600,Killed
2190,31,0,64,1,1119,2680.05,3600,Pass
2191,10,0,12288,192,1325,36.23,10800,Pass
2192,1,0,32768,512,212,16247.35,16200,Killed
2193,1,0,8192,128,1023,6936.19,10740,Pass
2194,19,0,512,8,99,3620.17,3600,Killed
2195,2,0,16384,256,296,36.53,10800,Killed
2196,1,0,512,8,104,2816.3,3600,Pass
2197,10,0,22528,352,721,14018.65,21600,Pass
2198,1,0,9216,144,1133,5173.12,10800,Pass
2199,1,0,8192,128,586,38.27,10800,Pass
2200,1,0,8192,128,2,38.96,10800,Pass
2201,1,0,8192,128,2,56.55,10800,Pass
2202,1,0,8192,128,3,37.83,10800,Pass
2203,19,0,512,8,870,3655.75,3600,Killed
2204,1,0,9216,144,477,5197.19,10800,Pass
2205,15,0,64,1,2537,196.37,3600,Pass
2206,15,0,64,1,484,217.89,3600,Pass
2207,19,0,512,8,238,3643.61,3600,Killed
2208,15,0,64,1,436,235.95,3600,Pass
2209,15,0,64,1,821,219.82,3600,Pass
2210,19,0,512,8,2463,3645.45,3600,Killed
2211,8,0,512,8,967,1374.6,3600,Pass
2212,1,0,64,1,1136,1446.44,1800,Pass
2213,8,0,64,1,301,856.06,3600,Pass
2214,8,0,512,8,931,1037.95,3600,Pass
2215,19,0,512,8,347,3646.66,3600,Killed
2216,8,0,256,4,1160,58.12,3600,Pass
2217,8,0,512,8,183,1331.55,3600,Pass
2218,1,0,64,1,1185,1430.66,1800,Pass
2219,8,0,128,2,441,75.02,3600,Pass
2220,8,0,512,8,164,1600.75,3600,Pass
2221,19,0,512,8,874,2614.27,3600,Pass
2222,8,0,128,2,1699,96.49,3600,Pass
2223,8,0,256,4,215,178.77,3600,Pass
2224,8,0,512,8,255,1516.6,3600,Pass
2225,19,0,512,8,1186,3630.41,3600,Killed
2226,1,0,64,1,1242,1420.57,1800,Pass
2227,8,0,512,8,759,1090.32,3600,Pass
2228,15,0,64,1,62,221.45,3600,Pass
2229,1,0,16384,256,102,21641.11,21600,Pass
2230,19,0,512,8,1541,3639.55,3600,Killed
2231,8,0,64,1,224,659.31,3600,Pass
2232,31,0,64,1,489,2657.9,3600,Pass
2233,8,0,512,8,271,985.57,3600,Pass
2234,15,0,64,1,406,214.7,3600,Pass
2235,4,0,44800,700,1073,32433.49,32400,Killed
2236,19,0,512,8,1257,3628.89,3600,Killed
2237,10,0,16384,256,334,21621.79,21600,Killed
2238,8,0,256,4,494,61.87,3600,Pass
2239,1,0,8192,128,21,10832.67,10800,Killed
2240,1,0,8192,128,20,10842.21,10800,Killed
2241,8,0,512,8,144,1111.51,3600,Pass
2242,31,0,64,1,90,2687.22,3600,Pass
2243,15,0,64,1,381,218.29,3600,Pass
2244,15,0,64,1,315,1939.71,3600,Failed
2245,19,0,512,8,1955,3637.51,3600,Killed
2246,31,0,64,1,355,2709.06,3600,Pass
2247,1,0,512,8,72,3650.89,3600,Killed
