u_id,user,gpu_num,cpu_num,node_num,interval,run_time,wall_time,new_status
9046,20,16,80,2,1,177,0,Killed
9047,20,24,120,3,182,5,0,Killed
9048,20,8,1,1,1,168,0,Pass
9049,20,16,80,2,14,161,0,Killed
9050,59,8,32,1,14,4,0,Killed
9051,59,32,32,4,67,3,0,Killed
9052,20,8,1,1,84,166,0,Pass
9053,20,16,80,2,1,167,0,Killed
9054,59,32,32,4,6,16,0,Failed
9055,90,1,5,1,3,565,0,Killed
9056,67,1,1,1,30,505,0,Killed
9057,59,32,32,4,11,30,0,Failed
9058,5,8,1,1,21,10,0,Failed
9059,5,8,1,1,35,10955,0,Pass
9060,59,32,32,4,49,296,0,Killed
9061,20,8,1,1,17,162,0,Pass
9062,20,16,80,2,0,167,0,Killed
9063,67,1,1,1,135,247,0,Killed
9064,20,24,120,3,37,5,0,Killed
9065,20,8,1,1,2,166,0,Pass
9066,85,1,1,1,4,1179,0,Pass
9067,20,16,80,2,9,161,0,Killed
9068,59,32,32,4,94,74,0,Killed
9069,20,24,24,3,71,5466,0,Pass
9070,59,32,32,4,5,2203,0,Pass
9071,67,1,1,1,56,2788,0,Failed
9072,57,16,16,2,185,94665,0,Pass
9073,90,1,5,1,35,152,0,Killed
9074,91,0,1,1,65,168184,0,Killed
9075,90,1,5,1,91,478,0,Pass
9076,39,1,1,1,370,75,0,Failed
9077,90,1,5,1,109,492,0,Pass
9078,8,1,1,1,193,1810,0,Pass
9079,8,1,1,1,61,1709,0,Pass
9080,39,1,1,1,236,1693,0,Pass
9081,90,1,5,1,3,5515,0,Pass
9082,59,32,32,4,1095,2324,0,Pass
9083,39,1,1,1,297,34,0,Pass
9084,8,1,1,1,81,1889,0,Pass
9085,7,4,1,1,1237,3,0,Killed
9086,7,4,1,1,14,214,0,Killed
9087,7,4,1,1,223,23,0,Killed
9088,7,4,1,1,39,125767,0,Pass
9089,8,1,1,1,381,265,0,Killed
9090,34,0,1,1,95,6,0,Pass
9091,7,0,1,1,472,16,0,Failed
9092,7,0,1,1,48,1373,0,Pass
9093,20,8,1,1,75,5535,0,Pass
9094,20,16,80,2,9,4570,0,Killed
9095,8,1,1,1,148,1506,0,Pass
9096,39,1,1,1,356,10747,0,Pass
9097,39,1,1,1,62,10898,0,Pass
9098,59,32,32,4,257,9,0,Failed
9099,59,32,32,4,63,408,0,Killed
9100,85,1,1,1,385,413,0,Pass
9101,75,1,1,1,19,150,0,Pass
9102,75,8,8,1,9,1806,0,Killed
9103,59,24,24,3,14,509,0,Killed
9104,90,1,5,1,137,646,0,Pass
9105,75,1,1,1,78,136,0,Pass
9106,59,32,32,4,305,19,0,Failed
9107,59,32,32,4,27,7,0,Pass
9108,59,32,32,4,12,290,0,Pass
9109,67,1,1,1,220,921,0,Failed
9110,7,4,1,1,16,455,0,Failed
9111,59,32,32,4,150,1624,0,Killed
9112,63,6,1,1,71,1,0,Failed
9113,63,6,1,1,24,299,0,Killed
9114,7,8,1,1,220,69904,0,Pass
9115,63,4,1,1,130,163864,0,Pass
9116,7,1,1,1,49,364,0,Failed
9117,75,1,1,1,348,12,0,Failed
9118,75,8,8,1,7,32,0,Killed
9119,75,1,1,1,39,13,0,Failed
9120,75,8,8,1,7,15,0,Killed
9121,75,1,1,1,22,17,0,Failed
9122,75,1,1,1,38,18,0,Failed
9123,90,1,5,1,2,37,0,Killed
9124,75,1,1,1,25,138,0,Pass
9125,90,1,5,1,15,97,0,Pass
9126,90,1,5,1,99,206,0,Pass
9127,7,1,1,1,144,258,0,Killed
9128,75,8,8,1,45,38183,0,Killed
9129,90,1,5,1,35,317,0,Pass
9130,85,1,1,1,195,254,0,Pass
9131,7,1,1,1,71,2043,0,Pass
9132,59,32,32,4,42,2020,0,Pass
9133,90,1,5,1,13,1526,0,Pass
9134,52,8,1,1,168,76307,0,Killed
9135,12,1,4,1,387,344,0,Killed
9136,20,40,200,5,121,15,0,Killed
9137,85,1,1,1,6,229,0,Pass
9138,20,32,160,4,4,371,0,Pass
9139,20,8,40,1,15,364,0,Killed
9140,20,40,200,5,369,15,0,Killed
9141,20,32,160,4,13,103,0,Killed
9142,20,8,40,1,12,96,0,Killed
9143,3,8,1,1,76,144,0,Pass
9144,20,40,200,5,25,5,0,Killed
9145,20,32,160,4,3,953,0,Killed
9146,20,8,40,1,12,419,0,Killed
9147,8,1,1,1,145,1307,0,Pass
9148,85,1,1,1,0,196,0,Pass
9149,90,1,5,1,176,1652,0,Pass
9150,20,16,80,2,103,162,0,Killed
9151,20,16,16,2,159,749,0,Pass
9152,92,0,2,1,88,1,0,Failed
9153,92,0,2,1,49,27,0,Failed
9154,12,8,32,1,176,932385,0,Killed
9155,12,0,1,1,3,1,0,Pass
9156,3,8,1,1,2,112935,0,Pass
9157,12,0,1,1,1,1,0,Pass
9158,3,8,1,1,16,28,0,Killed
9159,59,32,32,4,8,1017,0,Pass
9160,20,32,160,4,27,5,0,Killed
9161,20,32,160,4,2,256,0,Pass
9162,20,32,160,4,265,10,0,Killed
9163,20,32,160,4,5,261,0,Pass
9164,92,0,2,1,10,26,0,Failed
9165,92,0,2,1,80,24,0,Failed
9166,20,16,16,2,21,45,0,Pass
9167,20,16,16,2,45,564,0,Pass
9168,20,32,160,4,121,5,0,Killed
9169,20,32,160,4,0,125,0,Pass
9170,20,32,160,4,140,6,0,Killed
9171,20,32,160,4,1,379,0,Pass
9172,20,8,1,1,302,612,0,Pass
9173,59,8,8,1,2,1160,0,Pass
9174,20,8,40,1,7,76,0,Killed
9175,92,0,2,1,6,318,0,Killed
9176,90,1,5,1,14,10959,0,Pass
9177,20,40,200,5,61,5,0,Killed
9178,20,32,160,4,3,252,0,Pass
9179,20,8,40,1,12,248,0,Killed
9180,18,2,1,1,114,23651,0,Killed
9181,20,32,160,4,139,264,0,Killed
9182,20,8,40,1,0,257,0,Killed
9183,7,1,1,1,130,152,0,Pass
9184,20,16,80,2,132,5,0,Killed
9185,20,48,240,6,10,5,0,Killed
9186,20,32,160,4,2,13421,0,Killed
9187,20,16,80,2,13,2440,0,Killed
9188,7,1,1,1,51,146,0,Pass
9189,7,1,1,1,384,167,0,Pass
9190,59,1,1,1,102,7,0,Failed
9191,59,1,1,1,86,48,0,Pass
9192,59,1,1,1,140,163,0,Pass
9193,59,1,1,1,189,47,0,Pass
9194,59,1,1,1,92,46,0,Pass
9195,59,1,1,1,59,46,0,Pass
9196,5,8,1,1,42,9714,0,Pass
9197,59,1,1,1,26,46,0,Pass
9198,7,1,1,1,23,165,0,Pass
9199,59,1,1,1,36,47,0,Pass
9200,59,1,1,1,110,75,0,Pass
9201,7,1,1,1,157,186,0,Pass
9202,59,1,1,1,18,72,0,Pass
9203,32,1,1,1,147,164,0,Pass
9204,59,1,1,1,4,114,0,Pass
9205,7,1,1,1,65,214,0,Pass
9206,67,1,1,1,18,159,0,Killed
9207,67,1,1,1,164,167,0,Killed
9208,59,1,1,1,10,163,0,Pass
9209,32,1,1,1,112,154,0,Pass
9210,7,1,1,1,133,257,0,Pass
9211,67,1,1,1,30,287,0,Pass
9212,59,1,1,1,10,121,0,Pass
9213,32,1,1,1,53,153,0,Pass
9214,59,1,1,1,154,160,0,Pass
9215,40,16,16,2,24,22349,0,Killed
9216,67,1,1,1,89,262,0,Pass
9217,32,1,1,1,12,162,0,Pass
9218,7,1,1,1,97,359,0,Pass
9234,21,1,1,1,41,11,0,Killed
9233,21,1,1,1,0,11,0,Killed
9232,21,1,1,1,0,11,0,Killed
9231,21,1,1,1,0,11,0,Killed
9230,21,1,1,1,0,11,0,Killed
9229,21,1,1,1,0,11,0,Killed
9228,21,1,1,1,0,11,0,Killed
9227,21,1,1,1,0,11,0,Killed
9225,21,1,1,1,0,11,0,Killed
9224,21,1,1,1,0,11,0,Killed
9223,21,1,1,1,0,11,0,Killed
9222,21,1,1,1,0,11,0,Killed
9221,21,1,1,1,0,11,0,Killed
9220,21,1,1,1,0,11,0,Killed
9219,21,1,1,1,0,11,0,Killed
9226,21,1,1,1,0,11,0,Killed
9235,21,0,1,1,12,18,0,Killed
9236,59,1,1,1,20,114,0,Pass
9237,85,1,1,1,8,241,0,Pass
9248,21,1,1,1,1,4571,0,Pass
9249,21,1,1,1,0,4577,0,Pass
9250,21,1,1,1,0,4578,0,Pass
9247,21,1,1,1,0,4593,0,Pass
9252,21,1,1,1,0,4571,0,Pass
9253,21,1,1,1,0,4304,0,Pass
9251,21,1,1,1,0,4578,0,Pass
9246,21,1,1,1,0,4571,0,Pass
9242,21,1,1,1,0,3986,0,Pass
9244,21,1,1,1,0,4211,0,Pass
9243,21,1,1,1,0,4211,0,Pass
9245,21,1,1,1,0,4222,0,Pass
9241,21,1,1,1,0,3984,0,Pass
9240,21,1,1,1,0,4218,0,Pass
9239,21,1,1,1,0,4211,0,Pass
9238,21,1,1,1,0,4211,0,Pass
9254,23,16,16,2,21,31,0,Pass
9255,32,1,1,1,56,4421,0,Killed
9256,67,1,1,1,65,280,0,Pass
9257,59,1,1,1,43,161,0,Pass
9258,23,16,16,2,82,1002,0,Pass
9259,75,8,8,1,47,79681,0,Failed
9260,8,1,1,1,31,1280,0,Pass
9261,59,1,1,1,129,119,0,Pass
9271,21,1,1,1,88,1229,0,Pass
9270,21,1,1,1,0,1228,0,Pass
9269,21,1,1,1,0,4182,0,Pass
9268,21,1,1,1,0,4182,0,Pass
9267,21,1,1,1,0,4185,0,Pass
9264,21,1,1,1,0,4182,0,Pass
9265,21,1,1,1,0,4183,0,Pass
9263,21,1,1,1,0,3963,0,Pass
9262,21,1,1,1,0,3963,0,Pass
9266,21,1,1,1,0,4182,0,Pass
9272,7,1,1,1,27,387,0,Pass
9273,67,1,1,1,44,469,0,Failed
9274,7,1,1,1,355,536,0,Pass
9275,21,1,1,1,248,1267,0,Killed
9286,21,1,1,1,285,4160,0,Pass
9291,21,1,1,1,0,2199,0,Pass
9290,21,1,1,1,0,2198,0,Pass
9289,21,1,1,1,0,2198,0,Pass
9288,21,1,1,1,0,3928,0,Pass
9287,21,1,1,1,0,4156,0,Pass
9284,21,1,1,1,0,4155,0,Pass
9285,21,1,1,1,0,4155,0,Pass
9282,21,1,1,1,0,3928,0,Pass
9276,21,1,1,1,0,3695,0,Pass
9277,21,1,1,1,0,3718,0,Pass
9278,21,1,1,1,0,3710,0,Pass
9283,21,1,1,1,0,4155,0,Pass
9280,21,1,1,1,0,3734,0,Pass
9281,21,1,1,1,0,4170,0,Pass
9279,21,1,1,1,0,3643,0,Pass
9292,7,1,1,1,206,464,0,Pass
9293,23,16,16,2,54,62,0,Pass
9294,39,1,1,1,15,1138,0,Pass
9295,23,16,16,2,247,998,0,Pass
9296,7,1,1,1,238,354,0,Pass
9312,21,1,1,1,296,4379,0,Pass
9305,21,1,1,1,0,4235,0,Pass
9311,21,1,1,1,0,4377,0,Pass
9310,21,1,1,1,0,4378,0,Pass
9309,21,1,1,1,0,4380,0,Pass
9308,21,1,1,1,0,4151,0,Pass
9307,21,1,1,1,0,4377,0,Pass
9306,21,1,1,1,0,4377,0,Pass
9304,21,1,1,1,0,3066,0,Pass
9302,21,1,1,1,0,3010,0,Pass
9301,21,1,1,1,0,3064,0,Pass
9300,21,1,1,1,0,3064,0,Pass
9299,21,1,1,1,0,3151,0,Pass
9298,21,1,1,1,0,3179,0,Pass
9297,21,1,1,1,0,3182,0,Pass
9303,21,1,1,1,0,3067,0,Pass
9313,21,1,1,1,235,7649,0,Killed
9314,59,1,1,1,198,163,0,Pass
9315,85,1,1,1,26,457,0,Pass
9316,59,1,1,1,142,115,0,Pass
9317,10,32,32,4,58,829,0,Killed
9318,59,1,1,1,133,162,0,Pass
